date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,Vax_index,dailyCases,cumulativeCases
2020-04-02,1494.0,26264,12135.0,2932,0.32999999999999996,4097,41174
2020-04-03,1788.0,28828,13635.0,2564,0.32999999999999996,4102,45276
2020-04-04,1950.0,31421,15469.0,2593,0.32999999999999996,3405,48681
2020-04-05,2097.0,34013,16657.0,2592,0.32999999999999996,3094,51775
2020-04-06,2264.0,36692,17154.0,2679,0.32999999999999996,4407,56182
2020-04-07,2472.0,39436,17814.0,2744,0.32999999999999996,4605,60787
2020-04-08,2561.0,42055,18152.0,2619,0.32999999999999996,4315,65102
2020-04-09,2546.0,44395,18423.0,2340,0.32999999999999996,4076,69178
2020-04-10,2820.0,46591,18669.0,2196,0.32999999999999996,3590,72768
2020-04-11,2865.0,48546,18604.0,1955,0.32999999999999996,3085,75853
2020-04-12,2881.0,50337,18974.0,1791,0.32999999999999996,2958,78811
2020-04-13,2872.0,52249,18621.0,1912,0.32999999999999996,3463,82274
2020-04-14,2849.0,54108,18552.0,1859,0.32999999999999996,3568,85842
2020-04-15,2847.0,55716,17934.0,1608,0.32999999999999996,4240,90082
2020-04-16,2838.0,57493,17783.0,1777,0.32999999999999996,4360,94442
2020-04-17,2780.0,59167,16728.0,1674,0.32999999999999996,4088,98530
2020-04-18,2868.0,60578,16850.0,1411,0.32999999999999996,4142,102672
2020-04-19,2820.0,62053,16928.0,1475,0.32999999999999996,3494,106166
2020-04-20,2780.0,63575,16654.0,1522,0.32999999999999996,3698,109864
2020-04-21,2701.0,65070,16517.0,1495,0.32999999999999996,3996,113860
2020-04-22,2646.0,66380,16018.0,1310,0.32999999999999996,4812,118672
2020-04-23,2563.0,67669,15402.0,1289,0.32999999999999996,4574,123246
2020-04-24,2414.0,68946,14642.0,1277,0.32999999999999996,4352,127598
2020-04-25,2405.0,70026,14202.0,1080,0.32999999999999996,3381,130979
2020-04-26,2309.0,71234,14174.0,1208,0.32999999999999996,3137,134116
2020-04-27,2194.0,72578,14255.0,1344,0.32999999999999996,4056,138172
2020-04-28,2093.0,73874,13565.0,1296,0.32999999999999996,4113,142285
2020-04-29,2045.0,75169,13224.0,1295,0.32999999999999996,4737,147022
2020-04-30,1991.0,76396,12922.0,1227,0.32999999999999996,4314,151336
2020-05-01,1954.0,77477,12623.0,1081,0.32999999999999996,4109,155445
2020-05-02,1844.0,78457,12314.0,980,0.32999999999999996,2762,158207
2020-05-03,1795.0,79501,12119.0,1044,0.32999999999999996,2648,160855
2020-05-04,1724.0,80564,12020.0,1063,0.32999999999999996,2851,163706
2020-05-05,1662.0,81523,11754.0,959,0.32999999999999996,3148,166854
2020-05-06,1610.0,82563,11227.0,1040,0.32999999999999996,3264,170118
2020-05-07,1493.0,83561,10726.0,998,0.32999999999999996,3205,173323
2020-05-08,1446.0,84304,10249.0,743,0.32999999999999996,2622,175945
2020-05-09,1398.0,85102,10176.0,798,0.32999999999999996,1797,177742
2020-05-10,1362.0,85858,9893.0,756,0.32999999999999996,2013,179755
2020-05-11,1316.0,86724,10109.0,866,0.32999999999999996,3088,182843
2020-05-12,1247.0,87568,9791.0,844,0.32999999999999996,2940,185783
2020-05-13,1198.0,88372,9602.0,804,0.32999999999999996,2899,188682
2020-05-14,1162.0,89135,9231.0,763,0.32999999999999996,2222,190904
2020-05-15,1200.0,89873,9079.0,738,0.32999999999999996,2145,193049
2020-05-16,1101.0,90544,8643.0,671,0.32999999999999996,1781,194830
2020-05-17,1064.0,91217,8611.0,673,0.32999999999999996,1593,196423
2020-05-18,1010.0,91950,8668.0,733,0.32999999999999996,2226,198649
2020-05-19,976.0,92702,8518.0,752,0.32999999999999996,2602,201251
2020-05-20,921.0,93434,8115.0,732,0.32999999999999996,2359,203610
2020-05-21,894.0,94149,7903.0,715,0.32999999999999996,2277,205887
2020-05-22,852.0,94787,7761.0,638,0.32999999999999996,1798,207685
2020-05-23,815.0,95291,7428.0,504,0.32999999999999996,1309,208994
2020-05-24,786.0,95788,7415.0,497,0.32999999999999996,1206,210200
2020-05-25,771.0,96286,7448.0,498,0.32999999999999996,1389,211589
2020-05-26,756.0,96864,7305.0,578,0.32999999999999996,1461,213050
2020-05-27,696.0,97453,6836.0,589,0.32999999999999996,1616,214666
2020-05-28,663.0,98023,6528.0,570,0.32999999999999996,1575,216241
2020-05-29,630.0,98522,6250.0,499,0.32999999999999996,1374,217615
2020-05-30,628.0,98988,5972.0,466,0.32999999999999996,1010,218625
2020-05-31,606.0,99434,5933.0,446,0.32999999999999996,984,219609
2020-06-01,584.0,99956,5954.0,522,0.32999999999999996,1319,220928
2020-06-02,553.0,100509,5827.0,553,0.32999999999999996,1365,222293
2020-06-03,523.0,101000,5600.0,491,0.32999999999999996,1251,223544
2020-06-04,494.0,101458,5398.0,458,0.32999999999999996,1147,224691
2020-06-05,481.0,101838,5213.0,380,0.32999999999999996,1020,225711
2020-06-06,473.0,102144,5004.0,306,0.32999999999999996,723,226434
2020-06-07,448.0,102467,4820.0,323,0.32999999999999996,668,227102
2020-06-08,443.0,102815,4830.0,348,0.32999999999999996,990,228092
2020-06-09,427.0,103212,4665.0,397,0.32999999999999996,1066,229158
2020-06-10,384.0,103614,4447.0,402,0.32999999999999996,1086,230244
2020-06-11,334.0,103944,4179.0,330,0.32999999999999996,915,231159
2020-06-12,336.0,104242,4136.0,298,0.32999999999999996,938,232097
2020-06-13,339.0,104507,4000.0,265,0.32999999999999996,785,232882
2020-06-14,343.0,104813,3973.0,306,0.32999999999999996,752,233634
2020-06-15,327.0,105178,3920.0,365,0.32999999999999996,944,234578
2020-06-16,327.0,105532,3934.0,354,0.32999999999999996,996,235574
2020-06-17,300.0,105866,3826.0,334,0.32999999999999996,914,236488
2020-06-18,299.0,106178,3681.0,312,0.32999999999999996,938,237426
2020-06-19,283.0,106431,3575.0,253,0.32999999999999996,818,238244
2020-06-20,297.0,106615,3423.0,184,0.32999999999999996,626,238870
2020-06-21,265.0,106830,3373.0,215,0.32999999999999996,550,239420
2020-06-22,296.0,107148,3417.0,318,0.32999999999999996,821,240241
2020-06-23,266.0,107423,3288.0,275,0.32999999999999996,727,240968
2020-06-24,264.0,107685,3223.0,262,0.32999999999999996,732,241700
2020-06-25,236.0,107941,3066.0,256,0.32999999999999996,643,242343
2020-06-26,226.0,108189,2859.0,248,0.32999999999999996,640,242983
2020-06-27,233.0,108398,2819.0,209,0.32999999999999996,506,243489
2020-06-28,236.0,108553,2818.0,155,0.32999999999999996,413,243902
2020-06-29,228.0,108725,3024.0,172,0.32999999999999996,666,244568
2020-06-30,238.0,108914,2665.0,189,0.32999999999999996,578,245146
2020-07-01,220.0,109115,2509.0,201,0.32999999999999996,607,245753
2020-07-02,211.0,109264,2410.0,149,0.32999999999999996,561,246314
2020-07-03,202.0,109410,2294.0,146,0.32999999999999996,536,246850
2020-07-04,186.0,109530,2152.0,120,0.32999999999999996,385,247235
2020-07-05,190.0,109661,2100.0,131,0.32999999999999996,544,247779
2020-07-06,188.0,109811,2099.0,150,0.32999999999999996,664,248443
2020-07-07,178.0,109959,2010.0,148,0.32999999999999996,565,249008
2020-07-08,164.0,110100,1888.0,141,0.32999999999999996,682,249690
2020-07-09,167.0,110236,1801.0,136,0.32999999999999996,688,250378
2020-07-10,162.0,110340,1746.0,104,0.32999999999999996,524,250902
2020-07-11,152.0,110437,1640.0,97,0.32999999999999996,432,251334
2020-07-12,139.0,110509,1611.0,72,0.32999999999999996,351,251685
2020-07-13,138.0,110646,1612.0,137,0.32999999999999996,694,252379
2020-07-14,123.0,110768,1506.0,122,0.32999999999999996,661,253040
2020-07-15,136.0,110884,1489.0,116,0.32999999999999996,726,253766
2020-07-16,118.0,110998,1348.0,114,0.32999999999999996,644,254410
2020-07-17,122.0,111081,1346.0,83,0.32999999999999996,548,254958
2020-07-18,118.0,111129,1321.0,48,0.32999999999999996,473,255431
2020-07-19,119.0,111201,1301.0,72,0.32999999999999996,419,255850
2020-07-20,112.0,111287,1278.0,86,0.32999999999999996,769,256619
2020-07-21,106.0,111366,1188.0,79,0.32999999999999996,697,257316
2020-07-22,97.0,111448,1305.0,82,0.32999999999999996,764,258080
2020-07-23,101.0,111557,1095.0,109,0.32999999999999996,741,258821
2020-07-24,92.0,111650,1018.0,93,0.32999999999999996,720,259541
2020-07-25,82.0,111715,977.0,65,0.32999999999999996,499,260040
2020-07-26,81.0,111779,965.0,64,0.32999999999999996,518,260558
2020-07-27,83.0,111861,945.0,82,0.32999999999999996,824,261382
2020-07-28,78.0,111930,944.0,69,0.32999999999999996,796,262178
2020-07-29,72.0,111993,927.0,63,0.32999999999999996,994,263172
2020-07-30,70.0,112068,898.0,75,0.32999999999999996,879,264051
2020-07-31,71.0,112123,870.0,55,0.32999999999999996,644,264695
2020-08-01,74.0,112173,879.0,50,0.32999999999999996,508,265203
2020-08-02,72.0,112230,847.0,57,0.32999999999999996,518,265721
2020-08-03,67.0,112304,842.0,74,0.32999999999999996,963,266684
2020-08-04,65.0,112362,807.0,58,0.32999999999999996,965,267649
2020-08-05,63.0,112422,805.0,60,0.32999999999999996,973,268622
2020-08-06,61.0,112474,756.0,52,0.32999999999999996,1005,269627
2020-08-07,57.0,112534,711.0,60,0.32999999999999996,892,270519
2020-08-08,55.0,112612,650.0,78,0.32999999999999996,648,271167
2020-08-09,56.0,112665,611.0,53,0.32999999999999996,569,271736
2020-08-10,60.0,112715,714.0,50,0.32999999999999996,1375,273111
2020-08-11,63.0,112778,672.0,63,0.32999999999999996,1247,274358
2020-08-12,68.0,112829,642.0,51,0.32999999999999996,1126,275484
2020-08-13,64.0,112889,652.0,60,0.32999999999999996,1036,276520
2020-08-14,63.0,112944,642.0,55,0.32999999999999996,1059,277579
2020-08-15,68.0,112982,630.0,38,0.32999999999999996,656,278235
2020-08-16,69.0,113021,634.0,39,0.32999999999999996,534,278769
2020-08-17,67.0,113067,626.0,46,0.32999999999999996,1159,279928
2020-08-18,64.0,113123,597.0,56,0.32999999999999996,955,280883
2020-08-19,63.0,113181,571.0,58,0.32999999999999996,1109,281992
2020-08-20,64.0,113226,551.0,45,0.32999999999999996,1254,283246
2020-08-21,64.0,113275,528.0,49,0.32999999999999996,1031,284277
2020-08-22,66.0,113300,594.0,25,0.32999999999999996,732,285009
2020-08-23,65.0,113344,522.0,44,0.32999999999999996,704,285713
2020-08-24,62.0,113385,522.0,41,0.32999999999999996,1156,286869
2020-08-25,62.0,113445,500.0,60,0.32999999999999996,1085,287954
2020-08-26,55.0,113497,485.0,52,0.32999999999999996,1181,289135
2020-08-27,62.0,113566,492.0,69,0.32999999999999996,1356,290491
2020-08-28,52.0,113610,469.0,44,0.32999999999999996,1395,291886
2020-08-29,56.0,113662,478.0,52,0.32999999999999996,1051,292937
2020-08-30,52.0,113700,479.0,38,0.32999999999999996,987,293924
2020-08-31,54.0,113752,495.0,52,0.32999999999999996,1279,295203
2020-09-01,59.0,113810,496.0,58,0.32999999999999996,1962,297165
2020-09-02,59.0,113889,451.0,79,0.32999999999999996,2696,299861
2020-09-03,58.0,113958,468.0,69,0.32999999999999996,2716,302577
2020-09-04,54.0,114025,474.0,67,0.32999999999999996,2637,305214
2020-09-05,50.0,114119,471.0,94,0.32999999999999996,2200,307414
2020-09-06,52.0,114204,483.0,85,0.32999999999999996,2079,309493
2020-09-07,62.0,114288,555.0,84,0.32999999999999996,3530,313023
2020-09-08,64.0,114387,535.0,99,0.32999999999999996,3071,316094
2020-09-09,64.0,114523,557.0,136,0.32999999999999996,2893,318987
2020-09-10,62.0,114666,572.0,143,0.32999999999999996,3143,322130
2020-09-11,129.0,114801,622.0,135,0.32999999999999996,2893,325023
2020-09-12,70.0,114944,663.0,143,0.32999999999999996,2224,327247
2020-09-13,74.0,115097,691.0,153,0.32999999999999996,1722,328969
2020-09-14,88.0,115269,812.0,172,0.32999999999999996,2941,331910
2020-09-15,101.0,115463,891.0,194,0.32999999999999996,3057,334967
2020-09-16,107.0,115646,929.0,183,0.32999999999999996,3778,338745
2020-09-17,108.0,115845,984.0,199,0.32999999999999996,3979,342724
2020-09-18,115.0,116050,1020.0,205,0.32999999999999996,4290,347014
2020-09-19,123.0,116254,1081.0,204,0.32999999999999996,4215,351229
2020-09-20,142.0,116491,1174.0,237,0.32999999999999996,4652,355881
2020-09-21,154.0,116766,1299.0,275,0.32999999999999996,4727,360608
2020-09-22,179.0,117034,1378.0,268,0.32999999999999996,5400,366008
2020-09-23,192.0,117348,1439.0,314,0.32999999999999996,5933,371941
2020-09-24,209.0,117636,1546.0,288,0.32999999999999996,6361,378302
2020-09-25,227.0,117910,1686.0,274,0.32999999999999996,6105,384407
2020-09-26,223.0,118155,1689.0,245,0.32999999999999996,5704,390111
2020-09-27,233.0,118396,1793.0,241,0.32999999999999996,6084,396195
2020-09-28,245.0,118704,1955.0,308,0.32999999999999996,8641,404836
2020-09-29,259.0,119014,1954.0,310,0.32999999999999996,8832,413668
2020-09-30,282.0,119342,2036.0,328,0.32999999999999996,10663,424331
2020-10-01,285.0,119710,2069.0,368,0.32999999999999996,11444,435775
2020-10-02,311.0,120081,2180.0,371,0.32999999999999996,11719,447494
2020-10-03,307.0,120467,2290.0,386,0.32999999999999996,9820,457314
2020-10-04,310.0,120945,2435.0,478,0.32999999999999996,9966,467280
2020-10-05,331.0,121417,2705.0,472,0.32999999999999996,14218,481498
2020-10-06,349.0,121941,2903.0,524,0.32999999999999996,14458,495956
2020-10-07,376.0,122432,3066.0,491,0.32999999999999996,15418,511374
2020-10-08,368.0,122945,3179.0,513,0.32999999999999996,15452,526826
2020-10-09,367.0,123489,3238.0,544,0.32999999999999996,13159,539985
2020-10-10,396.0,124004,3369.0,515,0.32999999999999996,10301,550286
2020-10-11,401.0,124632,3604.0,628,0.32999999999999996,9781,560067
2020-10-12,426.0,125296,3827.0,664,0.32999999999999996,16420,576487
2020-10-13,441.0,126060,4105.0,764,0.32999999999999996,15660,592147
2020-10-14,468.0,126766,4313.0,706,0.32999999999999996,16646,608793
2020-10-15,482.0,127558,4569.0,792,0.32999999999999996,15428,624221
2020-10-16,482.0,128190,4854.0,632,0.32999999999999996,14761,638982
2020-10-17,495.0,128975,5029.0,785,0.32999999999999996,12487,651469
2020-10-18,504.0,129845,5202.0,870,0.32999999999999996,11982,663451
2020-10-19,529.0,130706,5644.0,861,0.32999999999999996,22369,685820
2020-10-20,560.0,131631,6072.0,925,0.32999999999999996,21638,707458
2020-10-21,572.0,132628,6271.0,997,0.32999999999999996,21762,729220
2020-10-22,564.0,133615,6345.0,987,0.32999999999999996,19866,749086
2020-10-23,602.0,134612,6842.0,997,0.32999999999999996,18359,767445
2020-10-24,632.0,135602,7176.0,990,0.32999999999999996,13713,781158
2020-10-25,663.0,136788,7612.0,1186,0.32999999999999996,13353,794511
2020-10-26,682.0,138067,7856.0,1279,0.32999999999999996,23033,817544
2020-10-27,743.0,139257,8595.0,1190,0.32999999999999996,20762,838306
2020-10-28,788.0,140496,9070.0,1239,0.32999999999999996,20547,858853
2020-10-29,803.0,141841,9127.0,1345,0.32999999999999996,20257,879110
2020-10-30,801.0,142950,9295.0,1109,0.32999999999999996,19899,899009
2020-10-31,816.0,144190,9782.0,1240,0.32999999999999996,14565,913574
2020-11-01,804.0,145470,9623.0,1280,0.32999999999999996,13611,927185
2020-11-02,883.0,146801,10397.0,1331,0.32999999999999996,28394,955579
2020-11-03,954.0,148047,10971.0,1246,0.32999999999999996,22690,978269
2020-11-04,997.0,149429,11037.0,1382,0.32999999999999996,21053,999322
2020-11-05,986.0,150775,10994.0,1346,0.32999999999999996,21206,1020528
2020-11-06,984.0,151957,11181.0,1182,0.32999999999999996,21179,1041707
2020-11-07,1003.0,153276,11514.0,1319,0.32999999999999996,16888,1058595
2020-11-08,1017.0,154764,11680.0,1488,0.32999999999999996,18272,1076867
2020-11-09,1048.0,156315,12259.0,1551,0.32999999999999996,28560,1105427
2020-11-10,1010.0,157907,12033.0,1592,0.32999999999999996,24836,1130263
2020-11-11,1081.0,159618,12730.0,1711,0.32999999999999996,25065,1155328
2020-11-12,1088.0,161284,12967.0,1666,0.32999999999999996,22320,1177648
2020-11-13,1158.0,162717,13328.0,1433,0.32999999999999996,22008,1199656
2020-11-14,1162.0,164105,13399.0,1388,0.32999999999999996,16290,1215946
2020-11-15,1194.0,165572,13886.0,1467,0.32999999999999996,14422,1230368
2020-11-16,1198.0,167132,14313.0,1560,0.32999999999999996,24136,1254504
2020-11-17,1228.0,168623,14411.0,1491,0.32999999999999996,20677,1275181
2020-11-18,1242.0,170194,14490.0,1571,0.32999999999999996,18545,1293726
2020-11-19,1241.0,171678,14479.0,1484,0.32999999999999996,15797,1309523
2020-11-20,1241.0,172994,14236.0,1316,0.32999999999999996,14960,1324483
2020-11-21,1248.0,174249,14118.0,1255,0.32999999999999996,10806,1335289
2020-11-22,1259.0,175582,14354.0,1333,0.32999999999999996,10216,1345505
2020-11-23,1299.0,176967,14712.0,1385,0.32999999999999996,16472,1361977
2020-11-24,1306.0,178244,14506.0,1277,0.32999999999999996,14266,1376243
2020-11-25,1300.0,179659,14240.0,1415,0.32999999999999996,14155,1390398
2020-11-26,1264.0,180857,13908.0,1198,0.32999999999999996,12459,1402857
2020-11-27,1242.0,181912,13754.0,1055,0.32999999999999996,12459,1415316
2020-11-28,1204.0,182977,13208.0,1065,0.32999999999999996,9347,1424663
2020-11-29,1214.0,184192,13521.0,1215,0.32999999999999996,9068,1433731
2020-11-30,1185.0,185408,13756.0,1216,0.32999999999999996,15228,1448959
2020-12-01,1182.0,186679,13507.0,1271,0.32999999999999996,13731,1462690
2020-12-02,1149.0,187941,13212.0,1262,0.32999999999999996,13662,1476352
2020-12-03,1094.0,189278,12896.0,1337,0.32999999999999996,12762,1489114
2020-12-04,1113.0,190526,12987.0,1248,0.32999999999999996,13065,1502179
2020-12-05,1086.0,191712,12968.0,1186,0.32999999999999996,10302,1512481
2020-12-06,1087.0,193023,13189.0,1311,0.32999999999999996,11036,1523517
2020-12-07,1109.0,194489,13616.0,1466,0.32999999999999996,17662,1541179
2020-12-08,1118.0,196017,13629.0,1528,0.32999999999999996,16937,1558116
2020-12-09,1094.0,197567,13467.0,1550,0.32999999999999996,17744,1575860
2020-12-10,1110.0,199091,13796.0,1524,0.32999999999999996,18850,1594710
2020-12-11,1117.0,200541,13901.0,1450,0.32999999999999996,20177,1614887
2020-12-12,1087.0,202128,13927.0,1587,0.32999999999999996,16268,1631155
2020-12-13,1123.0,203709,14460.0,1581,0.32999999999999996,18409,1649564
2020-12-14,1127.0,205455,15053.0,1746,0.32999999999999996,30019,1679583
2020-12-15,1159.0,207185,15031.0,1730,0.32999999999999996,29652,1709235
2020-12-16,1163.0,208981,15465.0,1796,0.32999999999999996,30650,1739885
2020-12-17,1188.0,210854,15741.0,1873,0.32999999999999996,30159,1770044
2020-12-18,1190.0,212526,15866.0,1672,0.32999999999999996,32426,1802470
2020-12-19,1239.0,214338,16183.0,1812,0.32999999999999996,22195,1824665
2020-12-20,1267.0,216314,16633.0,1976,0.32999999999999996,29556,1854221
2020-12-21,1327.0,218429,17709.0,2115,0.32999999999999996,43446,1897667
2020-12-22,1339.0,220632,18063.0,2203,0.32999999999999996,41741,1939408
2020-12-23,1374.0,222612,17834.0,1980,0.32999999999999996,38383,1977791
2020-12-24,1427.0,224407,18227.0,1795,0.32999999999999996,29287,2007078
2020-12-25,1437.0,226359,17701.0,1952,0.32999999999999996,12926,2020004
2020-12-26,1498.0,228657,18350.0,2298,0.32999999999999996,37462,2057466
2020-12-27,1556.0,231229,19277.0,2572,0.32999999999999996,43250,2100716
2020-12-28,1641.0,234024,20426.0,2795,0.32999999999999996,40845,2141561
2020-12-29,1728.0,236910,21787.0,2886,0.32999999999999996,74058,2215619
2020-12-30,1854.0,239771,22713.0,2861,0.32999999999999996,64243,2279862
2020-12-31,1899.0,242307,22728.0,2536,0.32999999999999996,47824,2327686
2021-01-01,1940.0,245317,22534.0,3010,0.32999999999999996,28879,2356565
2021-01-02,2017.0,248462,23557.0,3145,0.32999999999999996,55428,2411993
2021-01-03,2181.0,251813,24957.0,3351,0.32999999999999996,50664,2462657
2021-01-04,2310.0,255400,26626.0,3587,0.32999999999999996,70920,2533577
2021-01-05,2378.0,259097,26467.0,3697,0.32999999999999996,59600,2593177
2021-01-06,2550.0,263064,27727.0,3967,0.32999999999999996,52752,2645929
2021-01-07,2654.0,266913,28246.0,3849,0.32999999999999996,48132,2694061
2021-01-08,2814.0,270462,29346.0,3549,0.32999999999999996,43494,2737555
2021-01-09,2860.0,274180,29462.0,3718,0.32999999999999996,36419,2773974
